Category,Product,Volume (mL),ABV (%),qty,Current Price ($),Regular Price ($),mL / $,mL / $ (sale)
Beer,Valonray Bourbon Tripel 750ml,,,1,,,,
Beer,Petit-Sault Bob LeBoeuf 6 B,,,1,,,,
Beer,Petit-Sault Buckdjeuve 6 B,341,5.0,6,15.6,15.6,6.557692307692308,6.557692307692308
Beer,Petit-Sault La Kedgwick 6 B,341,5.0,6,15.6,15.6,6.557692307692308,6.557692307692308
Beer,Petit-Sault Louis XVII 6 B,341,5.5,6,15.6,15.6,7.213461538461539,7.213461538461539
Beer,Petit-Sault Soeur Catherine 6 B,341,5.0,6,15.6,15.6,6.557692307692308,6.557692307692308
Beer,Evil Twin Lil'B Imperial Porter 4 B,,,1,,,,
Beer,Heineken Lager 6 B,330,,6,15.99,15.99,,
Beer,Corona Extra 6 B,330,,6,16.29,16.29,,
Beer,Dos Equis Special Lager 6 B,355,,6,16.49,16.49,,
Beer,Foghorn Constable Winchester IPA 6 B,,,1,,,,
Beer,Foghorn Golden Grover British Golden Ale 6 B,,,1,,,,
Beer,Guinness Draught 6 B,330,,6,15.99,15.99,,
Beer,Samuel Adams Boston Lager 6 B,,,1,,,,
Beer,Samuel Adams Rebel IPA 6 B,,,1,,,,
Beer,Stella Artois Lager 6 C,330,5.2,6,15.99,15.99,6.439024390243903,6.439024390243903
Beer,Red Racer 4 Star Selection Pack 4 C,,,1,,,,
Beer,Nouvelle France Rouge 6 B,,,1,,,,
Beer,Camerons Brewmasters Selection 4 C,,,1,,,,
Beer,Fruli Strawberry White 4 B,330,5.0,4,15.99,15.99,4.127579737335835,4.127579737335835
Beer,Garrison Rum Barrel Aged Spruce Beer 650ml,,,1,,,,
Beer,Les Trois Mousquetaires Porter Baltique Edition Special 750ml,,,1,,,,
Beer,Leffe Blonde 6 B,,,1,,,,
Beer,Unibroue Blanche De Chambly 6 B,,,1,,,,
Beer,Boulevard The 6th Glass 750ml,,,1,,,,
Beer,Epic Brewing Brainless On Peaches 650ml,,,1,,,,
Beer,Hoegaarden White Beer / Biere Blanche 6 B,,,1,,,,
Beer,The Bruery Frucht Wih Passion Fruit 750ml,,,1,,,,
Beer,Goose Island Rambler Mixer 6 C,,,1,,,,
Beer,Red Stripe 6 B,,,1,,,,
Beer,Budweiser Prohibition Brew Non Alcoholic 12 C,355,0.0,12,19.99,19.99,0.0,0.0
Beer,The Bruery Share This Mole 750ml,,,1,,,,
Beer,Granville Island Summer Mingler 12 C,,,1,,,,
Beer,Stella Artois Lager 6 B,330,5.0,6,17.99,17.99,5.5030572540300176,5.5030572540300176
Beer,Bud Light 8 C,355,5.0,8,17.99,17.99,7.893274041133964,7.893274041133964
Beer,Coors Light 8 C,,,1,,,,
Beer,Molson Canadian Lager 8 C,,,1,,,,
Beer,Moosehead Light 8 C,355,4.0,8,17.99,17.99,6.314619232907171,6.314619232907171
Beer,Moosehead Premium Dry 8 C,,,1,,,,
Beer,Peroni 6 B,330,,6,17.99,17.99,,
Beer,The Bruery Gypsy Tart 750ml,,,1,,,,
Beer,Sleeman Clear 6 C,473,4.0,6,10.98,18.29,6.206670311645708,10.33879781420765
Beer,Steam Whistle Pilsner 6 B,341,5.0,6,10.98,18.29,5.593220338983052,9.316939890710383
Beer,Innis & Gunn The Original 6 B,,,1,,,,
Beer,Wychwood Brewery Beers of Character Collection 4 B,,,1,,,,
Beer,The Bruery Saixon 750ml,,,1,,,,
Beer,Prairie Baard 6 C,,,1,,,,
Beer,La Messagere Gluten Free 6 B,341,4.7,6,19.99,19.99,4.810505252626314,4.810505252626314
Beer,Le Trou Du Diable Ze Blene 750ml,750,6.0,1,16.69,19.99,2.251125562781391,2.6962252846015575
Beer,The Bruery Guava Libre! 750ml,,,1,,,,
Beer,Busch Ice 12 C,,,1,,,,
Beer,James Ready 6.0 12 C,,,1,,,,
Beer,Molson Dry 12 C,,,1,,,,
Beer,Pabst Blue Ribbon 12 C,,,1,,,,
Beer,Muskoka Winter Survival Pack 6 C,,,1,,,,
Beer,The Bruery White Oak 750ml,,,1,,,,
Beer,Mill Street Fall Winter Mixer 6 C,,,1,,,,
Beer,Shock Top Belgian White 12 C,,,1,,,,
Beer,Le Trou Du Diable Imperatrice 750ml,,,1,,,,
Beer,Michelob Ultra 12 B,341,4.0,12,26.49,26.49,6.178935447338619,6.178935447338619
Beer,Moosehead Radler 12 C,355,4.0,12,26.49,26.49,6.432616081540204,6.432616081540204
Beer,Sleeman Clear 12 B,341,4.0,12,26.49,26.49,6.178935447338619,6.178935447338619
Beer,Alpine Lager 12 C,,,1,,,,
Beer,Coors Light 12 C,,,1,,,,
Beer,Labatt Blue Pilsener 12 B,341,5.0,12,25.49,25.49,8.026677128285604,8.026677128285604
Beer,Miller Lite 12 B,341,4.0,12,26.49,26.49,6.178935447338619,6.178935447338619
Beer,Miller Lite 12 C,,,1,,,,
Beer,Molson Canadian Lager 12 B,341,5.0,12,25.79,25.79,7.933307483520745,7.933307483520745
Beer,Moosehead Light 12 C,,,1,,,,
Beer,Goose Island Mixer 12 C,,,1,,,,
Beer,Shock Top Mix 12 C,,,1,,,,
Beer,Rickards Summer Taster Pack 12 B,,,1,,,,
Beer,Granville Island Winter Mingler 12 C,,,1,,,,
Beer,Miller Genuine Draft 12 B,355,4.7,12,25.99,25.99,7.703732204694114,7.703732204694114
Beer,Belgian Moon 12 C,355,5.4,12,26.49,26.49,8.684031710079276,8.684031710079276
Beer,Bud Light Lime 12 C,355,4.0,12,26.49,26.49,6.432616081540204,6.432616081540204
Beer,Bud Light Radler 12 C,,,1,,,,
Beer,Coors Banquet 12 C,,,1,,,,
Beer,Keiths 12 B,341,5.0,12,26.49,26.49,7.723669309173275,7.723669309173275
Beer,Le Trou Du Diable La Bretteuse 750ml,,,1,,,,
Beer,Michelob Ultra 12 C,,,1,,,,
Beer,Molson Canadian 67 12 B,341,4.0,12,26.49,26.49,6.178935447338619,6.178935447338619
Beer,Molson Canadian 67 12 C,,,1,,,,
Beer,Rickards Radler 12 C,355,3.2,12,26.49,26.49,5.146092865232163,5.146092865232163
Beer,Sleeman Honey Brown 12 B,,,1,,,,
Beer,St Ambroise Taste Pack 12 B,,,1,,,,
Beer,Unibroue Sommelier Mix Pack 12 B,341,5.0,12,29.29,29.29,6.985319221577331,6.985319221577331
Beer,The Bruery Quadrupel Tonnellerie 750ml,,,1,,,,
Beer,Heineken Lager 12 B,330,5.0,12,29.29,29.29,6.759986343461932,6.759986343461932
Beer,Alpine Lager 15 C,355,5.0,15,29.49,29.49,9.028484231943033,9.028484231943033
Beer,Coors Light 15 C,355,4.0,15,29.49,29.49,7.222787385554426,7.222787385554426
Beer,Moosehead Light 15 C,355,4.0,15,27.49,29.49,7.222787385554426,7.748272098945072
Beer,Stella Artois Lager 12 B,330,5.0,12,29.49,29.49,6.71414038657172,6.71414038657172
Beer,Michelob Ultra 15 C,355,4.0,15,30.99,30.99,6.8731848983543085,6.8731848983543085
Beer,Miller Genuine Draft 18 B,355,4.7,18,34.99,34.99,8.583309517004858,8.583309517004858
Beer,Bud Light 24 C,355,4.0,24,37.99,37.99,8.97078178468018,8.97078178468018
Beer,Budweiser 24 C,355,5.0,24,37.99,37.99,11.213477230850224,11.213477230850224
Beer,Molson Canadian Lager 24 C,355,5.0,24,37.99,37.99,11.213477230850224,11.213477230850224
Beer,Moosehead Light 24 C,355,4.0,24,37.99,37.99,8.97078178468018,8.97078178468018
Beer,Sleeman Clear 24 C,355,4.0,24,39.99,39.99,8.522130532633158,8.522130532633158
Beer,Sleeman Original Draught 24 C,355,5.0,24,39.99,39.99,10.652663165791447,10.652663165791447
Beer,Corona Extra 18 B,330,4.6,18,37.29,37.29,7.327433628318585,7.327433628318585
Beer,Central City Across The Nation Collaboration 12 C,,,1,,,,
Beer,Heineken Lager 5L,5000,5.0,1,40.48,40.48,6.175889328063241,6.175889328063241
Beer,Coors Light 24 B,,,1,,,,
Beer,Bud Light 24 B,,,1,,,,
Beer,Budweiser 24 B,,,1,,,,
Beer,Moosehead Dry Ice 24 C 473ml,,,1,,,,
Beer,Red Racer Winter Wonder Adventure Pack 24 B,,,1,,,,
Beer,Maritime Craft Beer Box 24 B,,,1,,,,
Beer,2 Crows Brewing Liesse Table Beer 473ml,,,1,,,,
Beer,A La Fut Rouge de Mekinac 750ml,,,1,,,,
Beer,Abe Erb Brewing 1857 Kolsch Style Lagered Ale 473ml,,,1,,,,
Beer,Alpine Lager 12 B,341,5.0,12,25.49,25.49,8.026677128285604,8.026677128285604
Beer,Alpine Lager 24 C,355,5.0,24,37.99,37.99,11.213477230850224,11.213477230850224
Beer,Alpine Lager 473ml,473,5.0,1,3.58,3.58,6.606145251396648,6.606145251396648
Beer,Alpine Lager 8 C,355,5.0,8,17.99,17.99,7.893274041133964,7.893274041133964
Beer,Amsterdam Boneshaker Unfiltered IPA 473ml,473,7.1,1,4.29,4.29,7.828205128205128,7.828205128205128
Beer,Atlas Extra Strong 14 500ml,,,1,,,,
Beer,Beaus Buenos Dias 600ml,,,1,,,,
Beer,Beaus Fall Mix Pack 4 x 600ml,,,1,,,,
Beer,Beaus The Bottle Imp 600ml,,,1,,,,
Beer,Becks 6 B,330,,6,15.79,15.79,,
Beer,Big Axe Lumberjack Lager 375ml,375,4.1,1,3.6,3.6,4.270833333333333,4.270833333333333
Beer,Big Axe Sour Ale 375ml,375,4.8,1,4.3,4.3,4.186046511627907,4.186046511627907
Beer,Big Spruce Cereal Killer Oatmeal Stout 473ml,,,1,,,,
Beer,Bitburger Premium 500ml,500,4.8,1,3.49,3.49,6.876790830945558,6.876790830945558
Beer,Bobcaygeon Common Loon APA 473ml,473,4.6,1,4.99,4.99,4.360320641282565,4.360320641282565
Beer,Bobcaygeon Foliage Autumn Ale 473ml,,,1,,,,
Beer,Bogtrotter 1 / 2 Cracked Nut Brown Ale 500ml,,,1,,,,
Beer,Bogtrotter Osprey Orange Pale Ale 500ml,,,1,,,,
Beer,Bogtrotter Tipsy Toad Pale Ale 500ml,,,1,,,,
Beer,Boxing Rock Bravo 650ml,,,1,,,,
Beer,Brasseur De Montreal L'Amer IPA 473ml,,,1,,,,
Beer,Brasseux D'La Cote La Belle Acadienne 473ml,473,5.5,1,4.25,4.25,6.121176470588235,6.121176470588235
Beer,Brasseux D'La Cote La Classic 473ml,473,4.2,1,3.85,3.85,5.16,5.16
Beer,Bridge Brewing Santas Sac 650ml,,,1,,,,
Beer,Bud Light 12 B,341,5.0,12,25.49,25.49,8.026677128285604,8.026677128285604
Beer,Bud Light 12 C,,,1,,,,
Beer,Bud Light 15 C,355,4.0,15,27.49,29.49,7.222787385554426,7.748272098945072
Beer,Bud Light Apple 12 C,355,4.0,12,26.49,26.49,6.432616081540204,6.432616081540204
Beer,Bud Light Lemon Radler 12 C,,,1,,,,
Beer,Bud Light Lemon Radler 473ml,,,1,,,,
Beer,Bud Light Summer Mix 12 C,,,1,,,,
Beer,Budweiser 12 B,341,5.0,12,25.49,25.49,8.026677128285604,8.026677128285604
Beer,Budweiser 12 C,,,1,,,,
Beer,Budweiser 15 C,355,5.0,15,29.49,29.49,9.028484231943033,9.028484231943033
Beer,Budweiser 8 C,355,5.0,8,17.99,17.99,7.893274041133964,7.893274041133964
Beer,Busch 12 C,355,4.7,12,15.78,22.49,8.902623388172522,12.688212927756654
Beer,Category 12 Subversion Imperial IPA 4 C,,,1,,,,
Beer,Category 12 Zombie Repellant Ale 650ml,,,1,,,,
Beer,Collective Arts Life In The Clouds Hazy IPA 473ml,,,1,,,,
Beer,Collective Arts Prophets & Nomads Gose 473ml,,,1,,,,
Beer,Collective Arts Saint Of Circumstance Blonde Ale 473ml,,,1,,,,
Beer,Coors Banquet Stubby 12 B,,,1,,,,
Beer,Coors Banquet Stubby 355ml,,,1,,,,
Beer,Coors Banquet Stubby 6 B,,,1,,,,
Beer,Coors Light 12 B,341,5.0,12,25.49,25.49,8.026677128285604,8.026677128285604
Beer,Coors Light 24 C,355,4.0,24,37.99,37.99,8.97078178468018,8.97078178468018
Beer,Coors Light 473ml,473,4.0,1,3.58,3.58,5.284916201117319,5.284916201117319
Beer,Coors Light 6 B,,,1,,,,
Beer,Corona Extra 12 B,330,4.6,12,25.79,27.79,6.554875854623965,7.0632027917797595
Beer,Corona Sleek Cans 12 C,355,4.6,12,27.79,27.79,7.051457358762145,7.051457358762145
Beer,Craft Beer Advent Calendar 24 B,,,1,,,,
Beer,Crazy Mountain Bridge Street Holiday Ale 355ml,,,1,,,,
Beer,Creemore Collection 12 B,,,1,,,,
Beer,Dab Lager 500ml,500,5.0,1,3.29,3.29,7.598784194528875,7.598784194528875
Beer,Delirium Tremens 330ml,330,8.5,1,7.29,7.29,3.847736625514403,3.847736625514403
Beer,Delirium Tremens 750ml,750,8.5,1,15.79,15.79,4.037365421152629,4.037365421152629
Beer,Dieu Du Ciel Peche Mortel 4 B,,,1,,,,
Beer,Distillerie Fils Du Roy Caraquet Flyer 750ml,750,8.5,1,14.25,14.25,4.473684210526316,4.473684210526316
Beer,Distillerie Fils Du Roy Gabriel Biere D'Epinette 750ml,750,7.0,1,7.79,7.79,6.739409499358152,6.739409499358152
Beer,Distillerie Fils Du Roy The North Shore NB Regiment 750ml,750,11.8,1,8.99,8.99,9.844271412680756,9.844271412680756
Beer,Double Trouble Pecan Pie Porter 473ml,,,1,,,,
Beer,Epic Brewing Brainless On Cherries 650ml,,,1,,,,
Beer,Erdinger Weissbier 500ml,500,5.3,1,4.39,4.39,6.036446469248292,6.036446469248292
Beer,Evil Twin Imperial Mexican Biscotti Cake Break 650ml,650,10.5,1,20.49,20.49,3.3308931185944366,3.3308931185944366
Beer,Flying Boats Dixie Clipper IPA 473ml,473,6.5,1,4.25,4.25,7.234117647058824,7.234117647058824
Beer,Flying Boats Kissing Rock Blonde Ale 473ml,473,5.3,1,4.25,4.25,5.898588235294118,5.898588235294118
Beer,Flying Boats Picnic Train Witbier 473ml,,,1,,,,
Beer,Flying Monkeys Theoretical Zero Late Hopped IPA 473ml,,,1,,,,
Beer,Four Rivers Havre St Pierre Amber Ale 473ml,473,5.0,1,4.25,4.25,5.564705882352942,5.564705882352942
Beer,Four Rivers Noreaster Pale Ale 473ml,473,5.0,1,4.25,4.25,5.564705882352942,5.564705882352942
Beer,Four Rivers Seasonal 473ml,,,1,,,,
Beer,Four Rivers Timbership Milk Stout 473ml,473,5.5,1,4.5,4.5,5.7811111111111115,5.7811111111111115
Beer,Gahan Beach Chair Lager 6 C,355,4.5,6,13.99,13.99,6.85132237312366,6.85132237312366
Beer,Gahan Blueberry Ale 500ml,500,4.5,1,4.19,4.19,5.369928400954653,5.369928400954653
Beer,Gahan Snowbird Juicy IPA 473ml,,,1,,,,
Beer,Garrison Brewing Pucker Up 473ml,473,4.9,1,4.19,4.19,5.5315035799522665,5.5315035799522665
Beer,Garrison Jalapeno Ale 473ml,,,1,,,,
Beer,Garrison Juicy DIPA 473ml,473,8.0,1,4.69,4.69,8.068230277185501,8.068230277185501
Beer,Glutenberg IPA 4 C,,,1,,,,
Beer,Goose Island Honkers 473ml,,,1,,,,
Beer,Goose Island Honkers 6 B,,,1,,,,
Beer,Grimross Braunschweig Pilsner 473ml,,,1,,,,
Beer,Grimross Maritime Cream Ale 473ml,,,1,,,,
Beer,Grimross Maritime Pale Ale 473ml,,,1,,,,
Beer,Grimross Pugnacious Porter 473ml,473,4.5,1,3.9,3.9,5.457692307692308,5.457692307692308
Beer,Guinness Draught 330ml,330,4.2,1,2.99,2.99,4.635451505016722,4.635451505016722
Beer,Guinness Draught 440ml,440,4.1,1,3.9,3.9,4.625641025641025,4.625641025641025
Beer,Guinness Draught 8 C,440,4.2,8,28.79,28.79,5.13511635984717,5.13511635984717
Beer,Hammond River Hop Flash IPA 500ml,,,1,,,,
Beer,Heineken Lager 0.0 6 B,330,0.0,6,13.99,13.99,0.0,0.0
Beer,Heineken Lager 12 C,330,5.0,12,29.29,29.29,6.759986343461932,6.759986343461932
Beer,Hickson Imperial IPA 500ml,,,1,,,,
Beer,Hop City Barking Squirrel 473ml,473,5.0,1,3.68,3.99,5.927318295739348,6.426630434782609
Beer,Hop City HopBot IPA 473ml,473,7.1,1,3.68,3.99,8.416791979949874,9.125815217391304
Beer,Innis & Gunn Gift Pack 3 x 330ml,,,1,,,,
Beer,Innis & Gunn Gunnpowder IPA 500ml,500,5.6,1,2.39,3.99,7.0175438596491215,11.715481171548115
Beer,Innis & Gunn IPA 6 B,,,1,,,,
Beer,Innis & Gunn Lager 500ml,500,4.6,1,3.99,3.99,5.764411027568922,5.764411027568922
Beer,Innis & Gunn Lattitude & Longitude 500ml,,,1,,,,
Beer,Innis & Gunn The Original 330ml,330,6.6,1,4.19,4.19,5.198090692124105,5.198090692124105
Beer,James Ready Lager 12 C,,,1,,,,
Beer,Johnny Jacks Seasonal Ale 750ml,,,1,,,,
Beer,Johnny Jacks Viking Ale 750ml,750,5.6,1,7.99,7.99,5.2565707133917385,5.2565707133917385
Beer,Keiths 12 C,,,1,,,,
Beer,Keiths 24 B,,,1,,,,
Beer,Kilkenny Draught 4 C,500,4.3,4,14.99,14.99,5.737158105403602,5.737158105403602
Beer,Labatt Blue Pilsener 8 C,355,5.0,8,17.99,17.99,7.893274041133964,7.893274041133964
Beer,Le Trou Du Diable Apocalypso 600ml,,,1,,,,
Beer,Le Trou Du Diable Buteuse 750ml,,,1,,,,
Beer,Le Trou Du Diable Dulcis Succubus 750ml,,,1,,,,
Beer,Leinenkugels Lemon Shandy 12 C,,,1,,,,
Beer,Lost Craft Revivale 473ml,,,1,,,,
Beer,Loyalist City Seasonal 473ml,473,4.5,1,4.55,4.55,4.678021978021978,4.678021978021978
Beer,Mad & Noisy Coconut Porter 473ml,,,1,,,,
Beer,Maybee Birds Eye Pale Ale 473ml,473,7.0,1,4.25,4.25,7.790588235294119,7.790588235294119
Beer,Maybee Elevensies Espresso Stout 473ml,473,5.5,1,4.25,4.25,6.121176470588235,6.121176470588235
Beer,Michelob Ultra 473ml,473,4.0,1,3.9,3.9,4.851282051282052,4.851282051282052
Beer,Mill Street Organic 6 B,,,1,,,,
Beer,Mill Street Tankhouse Ale 6 B,,,1,,,,
Beer,Miller High Life 12 C,,,1,,,,
Beer,Molson Canadian Cold Shots 8 C,,,1,,,,
Beer,Molson Canadian Lager 12 C,,,1,,,,
Beer,Molson Canadian Lager 15 B,,,1,,,,
Beer,Molson Canadian Lager 15 C,355,5.0,15,27.49,29.49,9.028484231943033,9.685340123681339
Beer,Molson Canadian Lager Vented 473ml,473,5.0,1,3.58,3.58,6.606145251396648,6.606145251396648
Beer,Molson Canadian Stubby Bottle 355ml,,,1,,,,
Beer,Molson Canadian Stubby Bottle 6 B,,,1,,,,
Beer,Molson Old Style Pilsner 12 C,,,1,,,,
Beer,Mongozo Premium Pilsner 330ml,330,5.0,1,4.69,4.69,3.5181236673773983,3.5181236673773983
Beer,Moosehead Lager 12 B,341,5.0,12,26.49,26.49,7.723669309173275,7.723669309173275
Beer,Moosehead Lager 12 C,355,5.0,12,15.99,26.49,8.040770101925256,13.320825515947467
Beer,Moosehead Lager 473ml,473,5.0,1,3.9,3.9,6.064102564102565,6.064102564102565
Beer,Moosehead Light 12 B,341,5.0,12,25.49,25.49,8.026677128285604,8.026677128285604
Beer,Moosehead Light 473ml,473,4.0,1,3.58,3.58,5.284916201117319,5.284916201117319
Beer,Moosehead Pale Ale 12 B,341,5.0,12,26.49,26.49,7.723669309173275,7.723669309173275
Beer,Moosehead Pale Ale 12 C,355,5.0,12,26.49,26.49,8.040770101925256,8.040770101925256
Beer,Moosehead Premium Dry 12 B,341,5.5,12,26.49,26.49,8.4960362400906,8.4960362400906
Beer,Moosehead Radler 473ml,473,4.0,1,3.9,3.9,4.851282051282052,4.851282051282052
Beer,Moosehead Radler 6 B,,,1,,,,
Beer,Moosehead Small Batch London Stout 473ml,,,1,,,,
Beer,Moosehead Small Batch Mountain Spruce Golden Pale Ale 473ml,,,1,,,,
Beer,Moosehead Small Batch Sugar Bush Dark Lager 473ml,,,1,,,,
Beer,Moosehead Small Batch Ten Penny Ale 473ml,473,5.2,1,3.99,3.99,6.164411027568923,6.164411027568923
Beer,Muskoka Craft Lager 6 C,,,1,,,,
Beer,Muskoka Harvest Ale 473ml,473,6.7,1,2.69,4.49,7.058129175946548,11.78104089219331
Beer,Muskoka Mad Tom IPA 4 C,,,1,,,,
Beer,Muskoka Summer Survival Pack 6 C,,,1,,,,
Beer,Muskoka Twice As Mad Tom IPA 473ml,,,1,,,,
Beer,Muskoka Winter Beard Chocolate Cranberry Stout 750ml,750,8.0,1,12.99,12.99,4.618937644341801,4.618937644341801
Beer,O'Haras 8 B,,,1,,,,
Beer,Off Grid Ales Campfire Red 500ml,500,5.5,1,4.75,4.75,5.7894736842105265,5.7894736842105265
Beer,Oland Schooner Lager 12 B,341,5.0,12,26.49,26.49,7.723669309173275,7.723669309173275
Beer,Ommegang Gnomegang Golden Ale 750ml,,,1,,,,
Beer,Ommegang Hennepin Farmhouse Saison 750ml,,,1,,,,
Beer,Ommegang Pale Sour 4 B,,,1,,,,
Beer,PEI Brewing Hell Street 750ml,750,8.1,1,13.3,13.3,4.56766917293233,4.56766917293233
Beer,PEI Ice Boat Barrel Aged Stout 750ml,,,1,,,,
Beer,Peroni 500ml,500,5.0,1,3.9,3.9,6.410256410256411,6.410256410256411
Beer,Petit-Sault John Glazier Pale Ale 341ml,,,1,,,,
Beer,Petit-Sault La Kedgwick 341ml,341,5.0,1,2.8,2.8,6.089285714285715,6.089285714285715
Beer,Petit-Sault Louis XVII 341ml,341,5.5,1,2.8,2.8,6.698214285714286,6.698214285714286
Beer,Petit-Sault Soeur Catherine 341ml,341,7.0,1,2.8,2.8,8.525,8.525
Beer,Petit-Sault Tante Blanche 6 B,,,1,,,,
Beer,Picaroons Best Bitter Ale 500ml,500,5.2,1,4.25,4.25,6.11764705882353,6.11764705882353
Beer,Picaroons Blonde Ale 500ml,500,5.0,1,4.25,4.25,5.882352941176471,5.882352941176471
Beer,Picaroons Dooryard Summer Ale 500ml,,,1,,,,
Beer,Picaroons Harvest Ale 500ml,,,1,,,,
Beer,Picaroons Maple Cream 500ml,,,1,,,,
Beer,Picaroons Melon Head 473ml,473,4.5,1,4.25,4.25,5.008235294117647,5.008235294117647
Beer,Picaroons Simeon Jones River Valley Amber Ale 500ml,500,4.5,1,4.25,4.25,5.294117647058823,5.294117647058823
Beer,Picaroons Yippee IPA 500ml,500,6.5,1,4.25,4.25,7.647058823529412,7.647058823529412
Beer,Propeller IPA 6 B,341,6.5,6,14.99,14.99,8.871914609739827,8.871914609739827
Beer,Pump House Blueberry Ale 473ml,473,5.5,1,3.95,3.95,6.586075949367088,6.586075949367088
Beer,Pump House Blueberry Ale 6 B,341,5.0,6,14.49,14.49,7.060041407867495,7.060041407867495
Beer,Pump House Cadian Cream Ale 6 B,341,5.0,6,14.49,14.49,7.060041407867495,7.060041407867495
Beer,Pump House Crafty Radler 473ml,473,5.0,1,3.95,3.95,5.987341772151899,5.987341772151899
Beer,Pump House Fire Chief Red Ale 473ml,473,5.5,1,3.95,3.95,6.586075949367088,6.586075949367088
Beer,Pump House Fire Chief Red Ale 6 B,341,5.5,6,14.49,14.49,7.766045548654244,7.766045548654244
Beer,Pump House IPA 6 B,341,6.5,6,14.49,14.49,9.178053830227745,9.178053830227745
Beer,Pump House Muddy River Stout 6 B,341,5.0,6,14.49,14.49,7.060041407867495,7.060041407867495
Beer,Pump House Sampler Variety Pack 12 B,341,5.0,12,26.49,26.49,7.723669309173275,7.723669309173275
Beer,Red Racer ISA 473ml,,,1,,,,
Beer,Red Racer Lohin McKinnon Barrel Aged Imperial Porter 650ml,,,1,,,,
Beer,Red Racer Pilsner 473ml,,,1,,,,
Beer,Rickards Red 12 B,341,5.2,12,26.49,26.49,8.032616081540205,8.032616081540205
Beer,Rickards Red 473ml,473,5.2,1,3.9,3.9,6.3066666666666675,6.3066666666666675
Beer,Rickards Taster Pack 12 B,341,5.0,12,26.49,26.49,7.723669309173275,7.723669309173275
Beer,Rochester Mills 12 Days Milkshake Stout 12 C,,,1,,,,
Beer,Samuel Adams Boston Lager 355ml,,,1,,,,
Beer,Samuel Adams Octoberfest 6 C,,,1,,,,
Beer,Samuel Adams Rebel IPA 355ml,,,1,,,,
Beer,Sapporo 4 C,500,5.0,4,14.29,14.29,6.997900629811057,6.997900629811057
Beer,Sapporo Gift Pack 4 x 500ml,,,1,,,,
Beer,Savoies BrewHouse Herons Nest Honey Brown 500ml,,,1,,,,
Beer,Savoies BrewHouse Herons Nest Porter 473ml,473,5.0,1,4.21,4.21,5.617577197149644,5.617577197149644
Beer,Savoies BrewHouse Radler 473ml,473,5.0,1,4.21,4.21,5.617577197149644,5.617577197149644
Beer,Sawdust City Golden Beach Session IPA 473ml,,,1,,,,
Beer,Shock Top Belgian White 473ml,473,5.2,1,3.99,3.99,6.164411027568923,6.164411027568923
Beer,Sleeman Beer Crate 12 C,355,5.0,12,26.5,26.5,8.037735849056604,8.037735849056604
Beer,Sleeman Clear 12 C,355,4.0,12,26.49,26.49,6.432616081540204,6.432616081540204
Beer,Sleeman Original Draught 12 B,,,1,,,,
Beer,Sleeman Sparkling Ale 750ml,,,1,,,,
Beer,Sol 6 B,330,4.5,6,15.99,15.99,5.572232645403377,5.572232645403377
Beer,Sound Monks Indiscretion 650ml,,,1,,,,
Beer,Spearhead Hawaiian Style Pale Ale 473ml,473,6.0,1,2.09,4.29,6.615384615384615,13.578947368421053
Beer,Spearhead Moroccan Brown Ale 473ml,,,1,,,,
Beer,Spindrift Abyss 473ml,473,4.8,1,3.18,3.99,5.690225563909774,7.139622641509434
Beer,St Ambroise Apricot Wheat Ale 473ml,,,1,,,,
Beer,St Ambroise Grapefruit IPA 473ml,,,1,,,,
Beer,St Ambroise Oatmeal Stout 6 B,,,1,,,,
Beer,Stella Artois Lager 12 C,,,1,,,,
Beer,Stella Artois Lager 750ml,,,1,,,,
Beer,Stift Engelszell Gregorius 330ml,330,10.5,1,10.8,10.8,3.208333333333333,3.208333333333333
Beer,The Bruery 10 Lords a Leaping 750ml,,,1,,,,
Beer,The Bruery Melange 14 750ml,750,13.4,1,29.49,32.7,3.0733944954128436,3.4079348931841302
Beer,The Bruery Oude Tart 750ml,750,7.7,1,25.79,25.79,2.2392400155098877,2.2392400155098877
Beer,The Bruery Saison Rue 750ml,,,1,,,,
Beer,The Bruery Tart of Darkness 750ml,,,1,,,,
Beer,Think Brewing Eureka ESB 500ml,500,6.2,1,4.75,4.75,6.526315789473684,6.526315789473684
Beer,Think Brewing Revelation IPA 500ml,500,6.1,1,4.75,4.75,6.421052631578948,6.421052631578948
Beer,Think Brewing Tweedsider Pale Ale 500ml,500,5.8,1,4.75,4.75,6.105263157894736,6.105263157894736
Beer,Trailer Park Boys Lager Freedom 35 473ml,,,1,,,,
Beer,Trailer Park Boys Ricky's Catch 23 Malt Liquor 473ml,,,1,,,,
Beer,TrailWay Dunder Pale Ale 473ml,473,4.8,1,4.25,4.25,5.342117647058823,5.342117647058823
Beer,TrailWay Hu Jon Hops IPA 473ml,473,6.6,1,4.5,4.5,6.937333333333333,6.937333333333333
Beer,TrailWay Patio American Wheat Ale 473ml,473,4.0,1,3.99,3.99,4.741854636591479,4.741854636591479
Beer,Tuque de Broue La Cavalerie D'Houblons 473ml,,,1,,,,
Beer,Uncle Leos Red Ale 473ml,,,1,,,,
Beer,Unibroue Maudite Ale 750ml,,,1,,,,
Beer,Upstreet De Novo Farmhouse Saison 750ml,,,1,,,,
Beer,Upstreet Do Gooder American Pale Ale 500ml,,,1,,,,
Beer,Valonray Blonde Ale 750ml,,,1,,,,
